phy1,phy2,sparCC,p
Parvarchaeota,Unassigned.1,-0.15405042270171046,0
AC1,Unassigned.1,-0.14647109912815126,0
AD3,Unassigned.1,-0.12235307383290678,0
Acidobacteria,Unassigned.1,0.10907861825545861,0
Actinobacteria,Unassigned.1,0.5540275785910584,0
AncK6,Unassigned.1,-0.11033831880299214,0
Aquificae,Unassigned.1,-0.16609558263451363,0
Armatimonadetes,Unassigned.1,-0.1413039876628432,0
BHI80-139,Unassigned.1,-0.08448383866875608,0
BRC1,Unassigned.1,-0.1308341489941427,0
Bacteroidetes,Unassigned.1,0.7516752142557821,0
CD12,Unassigned.1,-0.1664629979945021,0
Caldiserica,Unassigned.1,-0.1695343117607345,0
Caldithrix,Unassigned.1,-0.12397895936176836,0
Chlamydiae,Unassigned.1,0.028987421926796406,0.08000000000000007
Chlorobi,Unassigned.1,-0.01653041899911256,0.72
Chloroflexi,Unassigned.1,0.3253672462818289,0
Cyanobacteria,Unassigned.1,0.47359867862995386,0
Deferribacteres,Unassigned.1,-0.16037142149655487,0
Dictyoglomi,Unassigned.1,-0.16185091473773827,0
Elusimicrobia,Unassigned.1,-0.18006689410801668,0
FBP,Unassigned.1,-0.15622766037328428,0
FCPU426,Unassigned.1,-0.1479185207834749,0
Fibrobacteres,Unassigned.1,-0.06277844730681208,0.08
Firmicutes,Unassigned.1,0.4874983944540947,0
Fusobacteria,Unassigned.1,-0.0729037692561225,0
GAL15,Unassigned.1,-0.11307425954884642,0
GN02,Unassigned.1,0.02464643552930202,0.5800000000000001
GN04,Unassigned.1,-0.14556586690963524,0
GOUTA4,Unassigned.1,-0.11976676106502182,0
Gemmatimonadetes,Unassigned.1,0.19890998385561676,0
H-178,Unassigned.1,-0.16845818425767678,0
Hyd24-12,Unassigned.1,-0.16994364075667096,0
KSB3,Unassigned.1,-0.11629276859268595,0
LCP-89,Unassigned.1,-0.11735862865680825,0
LD1,Unassigned.1,-0.1380215854470998,0
Lentisphaerae,Unassigned.1,0.30269706369264937,0
MVS-104,Unassigned.1,-0.14029503012426342,0
NC10,Unassigned.1,-0.16819291518349197,0
NKB19,Unassigned.1,-0.05392822341788267,0.08
NPL-UPA2,Unassigned.1,-0.17109321502351338,0
Nitrospirae,Unassigned.1,-0.0433985886039789,0
OC31,Unassigned.1,-0.18995223222313695,0
OD1,Unassigned.1,-0.03792421925890145,0.22
OP1,Unassigned.1,-0.15403945668308705,0
OP11,Unassigned.1,-0.14324243497053585,0
OP3,Unassigned.1,-0.094185107434945875,0
OP8,Unassigned.1,-0.14766241081367432,0
OP9,Unassigned.1,-0.12223555554897711,0
PAUC34f,Unassigned.1,0.2035843267571133,0
Planctomycetes,Unassigned.1,0.32509392069095117,0
Poribacteria,Unassigned.1,-0.08685270364367428,0.02
Proteobacteria,Unassigned.1,0.9141493333411836,0
SAR406,Unassigned.1,0.5255285569355646,0
SBR1093,Unassigned.1,0.22335301206604563,0
SR1,Unassigned.1,-0.1855566095396572,0
Spirochaetes,Unassigned.1,-0.005575321105655311,0.78
Synergistetes,Unassigned.1,-0.07280053912975266,0.04
TM6,Unassigned.1,-0.142842896351623,0
TM7,Unassigned.1,0.05355014412483077,0.040000000000000036
TPD-58,Unassigned.1,-0.0572502937541353,0.06
Tenericutes,Unassigned.1,-0.09832585472300644,0
Thermi,Unassigned.1,-0.06638285673483887,0
Unassigned,Unassigned.1,-0.1413982753941106,0
Verrucomicrobia,Unassigned.1,0.5515356866947572,0
WPS-2,Unassigned.1,0.11441568992959569,0
WS1,Unassigned.1,-0.1526192924562865,0
WS2,Unassigned.1,-0.15986807066626393,0
WS3,Unassigned.1,-0.09531812233505615,0
WS4,Unassigned.1,-0.15095215456220276,0
WWE1,Unassigned.1,-0.13611796149874822,0
ZB3,Unassigned.1,0.24258137870403051,0
