phy1,phy2,sparCC,p
CD12,ZB3,-0.20648800196840975,0
Caldiserica,ZB3,-0.07998672462421463,0
Caldithrix,ZB3,-0.11938432670005705,0
Chlamydiae,ZB3,0.2641281784187027,0
Chlorobi,ZB3,0.0462287006868783,0.1419999999999999
Chloroflexi,ZB3,0.36933481057936,0
Cyanobacteria,ZB3,0.22128401879038795,0
Deferribacteres,ZB3,-0.10367929389589846,0
Dictyoglomi,ZB3,-0.10000104047931108,0
Elusimicrobia,ZB3,-0.11800084192933707,0
FBP,ZB3,-0.09092054971890562,0
FCPU426,ZB3,-0.0855788784928613,0.002
Fibrobacteres,ZB3,-0.03836078844949188,0.49
Firmicutes,ZB3,0.2964404395479832,0
Fusobacteria,ZB3,-0.04343872005137861,0.166
GAL15,ZB3,-0.060729488161886704,0.002
GN02,ZB3,0.014048320765477695,0.758
GN04,ZB3,-0.12070679340629781,0
GOUTA4,ZB3,-0.11253209846978088,0
Gemmatimonadetes,ZB3,0.14519995547226983,0.010000000000000009
H-178,ZB3,-0.13092309373898658,0
Hyd24-12,ZB3,-0.12386809801864193,0
KSB3,ZB3,-0.12856658029985213,0
LCP-89,ZB3,-0.10899836637045424,0
LD1,ZB3,-0.08384815034479987,0
Lentisphaerae,ZB3,-0.19558481448046217,0
MVS-104,ZB3,-0.09550302305429426,0
NC10,ZB3,-0.08984400741504107,0
NKB19,ZB3,-0.06907287812920396,0.04
NPL-UPA2,ZB3,-0.09470976728976993,0
Nitrospirae,ZB3,-0.03692585542267311,0.096
OC31,ZB3,-0.11432642777468689,0
OD1,ZB3,-0.02247388043733206,0.594
OP1,ZB3,-0.10038607662899315,0
OP11,ZB3,-0.10869627301826235,0
OP3,ZB3,-0.1413850599435854,0
OP8,ZB3,-0.16389152555491082,0
OP9,ZB3,-0.10609335437155709,0
PAUC34f,ZB3,0.2916704256498826,0
Planctomycetes,ZB3,0.2004760445131419,0.0020000000000000018
Poribacteria,ZB3,-0.010334506049738658,0.18
Proteobacteria,ZB3,0.25618678301020537,0
SAR406,ZB3,0.4255989639443621,0
SBR1093,ZB3,0.3220626392141641,0
SR1,ZB3,-0.10156754917785121,0
Spirochaetes,ZB3,-0.04460188302634416,0.266
Synergistetes,ZB3,-0.003129367959789405,0.9179999999999999
TM6,ZB3,-0.1469347895910423,0
TM7,ZB3,0.08338424734595984,0.03400000000000003
TPD-58,ZB3,-0.16609357284938991,0
Tenericutes,ZB3,-0.09259281840028492,0.006
Thermi,ZB3,-0.06578649893910091,0.014
Unassigned,ZB3,-0.09737048227093177,0.002
Verrucomicrobia,ZB3,0.4038165770203027,0
WPS-2,ZB3,0.059513662196905945,0.09800000000000009
WS1,ZB3,-0.06546745313998241,NaN
WS2,ZB3,-0.09942190796078038,0
WS3,ZB3,-0.07758233580245842,0.07
WS4,ZB3,-0.10350211752998839,0
WWE1,ZB3,-0.05287978017688591,0.002
Crenarchaeota,Unassigned.1,0.16191484064955594,0.0020000000000000018
Euryarchaeota,Unassigned.1,0.5359854042791157,0
Parvarchaeota,Unassigned.1,-0.15719158729023047,0
AC1,Unassigned.1,-0.1670851075462493,0
AD3,Unassigned.1,-0.09473806967946116,0
Acidobacteria,Unassigned.1,0.09199947744153247,0.01200000000000001
Actinobacteria,Unassigned.1,0.5488425690912039,0
AncK6,Unassigned.1,-0.08392003972142503,0
Aquificae,Unassigned.1,-0.15320353150043714,0
Armatimonadetes,Unassigned.1,-0.1490228677427746,0
BHI80-139,Unassigned.1,-0.10243227849873597,0
BRC1,Unassigned.1,-0.10656215193752755,0
Bacteroidetes,Unassigned.1,0.7406988383661215,0
CD12,Unassigned.1,-0.19516394314255145,0
Caldiserica,Unassigned.1,-0.1576389677790423,0
Caldithrix,Unassigned.1,-0.1524705594718388,0
Chlamydiae,Unassigned.1,0.04373169828521699,0.252
Chlorobi,Unassigned.1,-0.01775869267136549,0.7
Chloroflexi,Unassigned.1,0.32781690449836254,0
Cyanobacteria,Unassigned.1,0.47247848697934436,0
Deferribacteres,Unassigned.1,-0.15582575272675375,0
Dictyoglomi,Unassigned.1,-0.13670677614036728,0
Elusimicrobia,Unassigned.1,-0.16733609370968977,0
FBP,Unassigned.1,-0.14256761990135147,0
FCPU426,Unassigned.1,-0.13925479881013642,0
Fibrobacteres,Unassigned.1,-0.08516382774064782,0.042
Firmicutes,Unassigned.1,0.45648962278005134,0
Fusobacteria,Unassigned.1,-0.09022571203029814,0.006
GAL15,Unassigned.1,-0.12267559302072696,0
GN02,Unassigned.1,0.01071250358070763,0.708
GN04,Unassigned.1,-0.15253857040574154,0
GOUTA4,Unassigned.1,-0.1590853739935451,0
Gemmatimonadetes,Unassigned.1,0.21163713485454744,0
H-178,Unassigned.1,-0.13875973798629987,0
Hyd24-12,Unassigned.1,-0.14726252614291863,0
KSB3,Unassigned.1,-0.11682387036406416,0.002
LCP-89,Unassigned.1,-0.1418686363354542,0
LD1,Unassigned.1,-0.1290301607836822,0
Lentisphaerae,Unassigned.1,0.27545492860738596,0
MVS-104,Unassigned.1,-0.1582753431070985,0
NC10,Unassigned.1,-0.14107931895137493,0
NKB19,Unassigned.1,-0.07983316077080302,0.042
NPL-UPA2,Unassigned.1,-0.1787303887918338,0
Nitrospirae,Unassigned.1,-0.06411086710349079,0.036
OC31,Unassigned.1,-0.16795787173083415,0
OD1,Unassigned.1,-0.031120102863619336,0.232
OP1,Unassigned.1,-0.16277089824503016,0
OP11,Unassigned.1,-0.14957024166338828,0
OP3,Unassigned.1,-0.09556502667001635,0
OP8,Unassigned.1,-0.12286088231978376,0
OP9,Unassigned.1,-0.16861321172860622,0
PAUC34f,Unassigned.1,0.25229182113967297,0.0020000000000000018
Planctomycetes,Unassigned.1,0.33049204430182666,0.0040000000000000036
Poribacteria,Unassigned.1,-0.06427127249263496,0.012
Proteobacteria,Unassigned.1,0.9145929683970387,0
SAR406,Unassigned.1,0.5247215786034779,0.0020000000000000018
SBR1093,Unassigned.1,0.1912552184094963,0.0020000000000000018
SR1,Unassigned.1,-0.18835743092817042,0
Spirochaetes,Unassigned.1,-0.04586511242073221,0.81
Synergistetes,Unassigned.1,-0.08968663916495767,0.028
TM6,Unassigned.1,-0.14876505128558748,0
TM7,Unassigned.1,0.08098359606848679,0.02400000000000002
TPD-58,Unassigned.1,-0.05263134330144851,0.108
Tenericutes,Unassigned.1,-0.11103369042577416,0.004
Thermi,Unassigned.1,-0.05832376156001527,0.008
Unassigned,Unassigned.1,-0.12208866112134167,0
Verrucomicrobia,Unassigned.1,0.5404712249844608,0
WPS-2,Unassigned.1,0.09479356208190742,0.006000000000000005
WS1,Unassigned.1,-0.15533912403842287,0
WS2,Unassigned.1,-0.15668378323817744,0
WS3,Unassigned.1,-0.10551508371381163,0
WS4,Unassigned.1,-0.1619383930069564,0
WWE1,Unassigned.1,-0.1376929011665374,0
ZB3,Unassigned.1,0.2256492427673803,0
